,cp_1,cp_2,cp_3,cp_4
0,-1.204445593725397,0.8818161668541615,0.29177086400578156,0.3263442750667162
1,-1.1203650262269347,0.9386786654312016,-0.1274621549956316,0.5414593599507181
2,1.1988211511380606,-1.0934353986213186,-1.3692983344291068,-0.37667804301852265
3,-0.2553447297377096,0.1624904310904964,-0.17010094849974292,0.4235991584193846
4,-0.3310336340947264,-1.5253799379764166,0.2310203178938306,-0.0015240184394007539
5,-0.5213465065255911,-0.28976847261933186,0.6295025038591324,-0.008234687811863886
6,-1.4154799486500387,-0.4349313587542511,0.7209031305589266,-0.09787091168240922
7,-0.21152645170915021,-1.6615863445970753,-0.4054362098173074,0.06538783829680063
8,0.745197402921987,-0.46461615224134206,-2.2785468133850704,-0.5921450280288798
9,1.9867502894426783,2.8440564967730237,0.039201793557739256,-0.33585844708840795
10,2.339990791927806,-1.2720982414090152,-0.8542647470008411,-1.2820265888665705
11,-0.18893475512457442,-0.37256399936193707,-1.4821111188497598,0.5173600703255296
12,-0.6292359189021508,-1.3885858474707313,-0.460751004816704,0.4979040473952286
13,-0.5508312775186982,1.3044873116065836,0.485897961391574,0.044238587470156965
14,-1.4415737671318651,-1.913837179166933,-0.27356645325187606,-0.27368528366125716
15,-0.6437066392507726,0.06465012175887719,-1.1905589024768444,0.11708558879924946
16,-0.8703198315889563,2.326224008892264,0.6038490419022082,0.055548918188375984
17,-0.7894924349835537,-0.46367070112867054,0.3919377405559757,-0.24256003562868372
18,-0.609685088258822,-0.32673573669318373,-0.07342613822748285,-0.08914687052833467
19,-0.9997288272527588,-1.2479859250576066,-0.5355303401409948,0.36786890756879775
20,-1.237770325592332,1.7248086841789576,0.9553444199218352,0.3567919053119144
21,1.1809522880467633,-0.7431883255980565,-0.665864073835325,-0.4664404004881501
22,-0.8044228661943356,1.2018518871004713,-1.0472967942608722,0.16827255399540592
23,-1.0702877544882015,0.3508079357293178,-2.143402350293826,0.78723509092653
24,-0.7217960130342143,-1.9805648094577315,-0.10840815026978923,-0.44309422236032947
25,0.24008030576420702,0.8313794271209128,0.8280365658844292,-0.14554567957804176
26,-0.20645917836419872,0.4825460757131662,-2.1135140290024053,0.7842251101531512
27,4.681625824315932,0.011459106970196808,1.3235798356242792,-0.2825481650193955
28,-0.16342187191129737,0.4237194810565011,1.692435878770266,0.3220576403745547
29,-0.20744573303327316,0.6373608254966446,0.8798328520119477,0.3566906620658846
30,-0.2983081593185104,-0.958941958909335,-0.23409477285915475,0.25539293220786274
31,0.6328159800096282,1.162003889340978,-1.4241165618273945,-0.5348249886646997
32,0.6041834672478756,1.2160065120335528,-0.12538821598684166,1.2084693325020044
33,-1.4400016155053041,-0.5320957121804504,0.5072760369049516,-0.07355297559988702
34,-1.7066254037994302,0.06715937944437131,0.29905541038556355,-0.18841391657294315
35,-1.6589715192765166,-0.410847022019763,0.5932565046589533,-0.2955731914383618
36,6.316739352738349,-0.30760135403853817,2.1434164787103525,0.2864940708116843
37,0.9814294732030637,-1.151187812313416,-1.3443519823784413,-0.6664779704969174
38,-1.5336833455548673,-0.06457542408427334,0.5567889964220414,-0.08192764649299922
39,-0.7203190285981341,-1.2272325969611364,-0.5665034150441338,-0.2321007274967776
40,2.616963757087535,0.4439710316088138,0.35360292843990704,-1.1635932910605087
41,0.44865999803870626,0.1232440886196457,1.0662525474183169,-1.0456457865508748
42,-0.43733434766299534,-0.9023114656894862,-1.9626353879497744,0.27623099190517264
43,-0.85443649917501,2.5196951431991135,0.2659463769089121,0.13663029344717714
44,-0.6874940873915572,-0.8940217733971461,-1.3330864373570057,-0.02694762441013293
45,-0.30640735994368556,-0.39545978777467883,-1.469316823585809,0.38870540874448645
46,-0.12641696141824904,-1.6530612539533844,-0.16005693006927896,0.12004408543608432
47,-0.24098076625900358,-0.6510978155303389,0.5678266929543653,0.2434995382821995
48,-0.792352765592163,0.6581461157203704,-0.6203150435205198,0.008096644228728134
49,-1.0016266554766249,-0.9260917166917488,0.46882047316308495,-0.547002561648213
50,-0.9376612007977022,-1.549208784181931,0.3020695024191569,0.26392943199707863
51,-1.0677417176516366,1.5785874245684488,0.8524699106493716,0.4319695877665215
52,-1.259172617264697,0.3614980234702484,0.18860500032425043,0.24207465498973815
53,4.280072933612663,0.4249828607378285,-1.4266987672662872,-1.5205536651843663
54,0.42222032399191145,2.188141402715936,-0.7256623170503259,-0.6588769680952058
55,-0.5754963166611818,0.6664724491745826,0.6054292630029013,-0.7840429997867104
56,-1.0729576276312727,0.90153378625504,1.1612116598654323,-0.3902008746678514
57,-0.9522793823897091,-1.5427046613802564,0.2909918132844799,0.24772677095196055
58,-1.5617260138469589,0.37069953197696404,0.7879735537634283,-0.08286205532524918
59,-0.7631657655323595,0.4883161977803994,0.11884647891544169,-0.07035084758674959
60,-0.4351066296451341,-1.096203689788772,-1.1190771889856879,0.059074147769050955
61,3.0480117061948904,-1.4817806339114175,-0.4299783383122789,-0.14675202188124747
62,4.628803625845773,-1.3438334577803563,0.558945354074782,-0.11651657193801956
63,2.3094972956001643,-0.8982706030444083,-1.1028047519271056,-1.229620356314179
64,-0.7299105177661563,-1.1075561024765903,-1.5955285045298624,-0.08097042014006356
65,-0.9167309105411844,0.8820115856060812,-0.45719468013221365,-0.05864862490804612
66,-0.6247007437844645,0.7420061851459754,-2.1532299942230253,0.3965999071669394
67,-0.7718147011243952,-0.012707105717493256,-0.12777574249751683,-0.14629218950141748
68,3.2667572019845252,1.288964545634844,0.09529266808957959,1.3647297303743717
69,-1.315346014866362,-1.5202085385056963,0.2538967557494059,-0.16918789261292386
70,-1.054400785971798,0.4581047753072066,0.5871599790540536,-0.36512828357103566
71,-0.2937586954069179,0.7795272848022549,0.04863415400801452,0.2887697341043329
72,0.0627544516439894,0.6089314183487031,-2.1752581848562262,1.2269133984045109
73,-0.5080758258800946,0.28120962413717204,-1.37331098192676,0.31084180515224147
74,3.7416546433446074,2.3861022718555387,0.6259611648455055,-2.048030710775407
75,0.9948561445607782,0.9026412557686492,-2.202872970711249,-0.11216685984977089
76,-1.0702877544882015,0.3508079357293178,-2.143402350293826,0.78723509092653
77,-1.1701261699762797,-0.3572610189163571,0.6080789813753723,-0.6397676537946824
78,-1.7281096255090866,1.6115386021432105,-0.6417144729305646,0.17946582444245496
79,-1.2749237318349789,1.1661844992685042,0.7100629045234084,-0.5461950370859542
80,-0.9148382752782942,0.9567587304268953,-0.20244219466836763,0.8456999820175864
81,3.9510315923011343,1.3735149369331314,1.1561829114116124,-0.12216039007254476
82,-0.4548353490431303,-1.1756166637786218,-1.3380401640720248,0.1464761681333405
83,-1.0161005006461872,0.3212755583956431,0.5250817396010887,-0.37063441234826333
84,-0.8748976548536246,0.33111320203445593,0.5139024123368273,-0.2737839519090164
85,-1.3830527426535624,-1.4447810201810776,0.4791950824057331,-0.17314022807453505
86,-1.6106376113393992,0.27083112616467275,0.22703294580228614,-0.07056276578985476
87,4.6043372291582925,-0.02802339732917916,-0.3369143264982256,-0.4081230608626587
88,-1.0888084107633413,-1.499896683703641,0.6191663706319093,0.07340065027164122
89,-0.9366387720293629,-0.16572796233021023,-0.2650209412726846,-0.2869699834376052
90,-1.0755334267820853,1.8977073766849375,0.7957216795358397,-0.19929595232075498
91,-0.7795110971758836,0.8417065718175548,-0.26465756379022376,0.08972664791087187
92,-1.128855158713804,0.828776756604693,1.042218030452184,-0.4822261784164978
93,-1.4556940584441587,0.8311730308247665,-1.4296591558681881,0.39951210347619304
94,-0.6401984829160315,0.38785796838031994,-0.9923228298971135,0.17559737499200492
95,1.3449720444019033,-0.7140077874512245,-1.6120540585793273,-0.03193073884601033
96,-0.6923259663896365,0.5797320474566404,0.8464856575944708,0.5903227057317739
97,4.486208716126771,-0.6375613077343312,-0.8624189680941365,-1.4943418501788983
98,-0.9063547216752832,0.053018276824170534,-0.18873014659291953,-0.22202911650414114
99,-1.2132828817657395,-0.06643457828390426,1.0694187434989264,0.18330597071998983
100,-1.2617243479094757,-0.49445835794762905,0.8093345569200188,0.05800798625791567
101,2.9678827989731587,0.08968036440729632,-1.0830403119005136,-0.7384116218989313
102,-1.1857319389051102,0.10218301351541959,0.08767804150273331,0.3385986445212915
103,1.6969280500636452,1.886066362014181,1.0685019049064026,-1.6621366464469876
104,-1.0439768763335526,-0.6225666331904393,0.16126870267616233,0.33361574035192854
105,-0.5572486569918979,0.961579906303119,-0.17768941442449407,0.28811809328552684
106,-1.232108852788286,0.6271804249046307,-1.5954392817073708,0.5891225536172435
107,-1.2634854323650857,-1.4656297608631244,0.04767306619752601,-0.05371240668605659
108,8.853656660875867,-0.6415829323799915,2.8342592756353833,1.8297625561789923
109,-1.7347142374474576,0.11209807386923018,0.010057578269017708,-0.15112824931124555
110,-1.1662514577358019,-1.3786588964997555,-0.7217128514262015,0.12843988139828505
111,0.49028336222618785,0.6028640869110077,-0.6952910368178383,-0.787318258613795
112,1.523999975304529,-0.06972794481282688,0.43206322830219707,-0.06800971417747481
113,-0.40813153458877616,-1.424327780859944,-0.4136433346808831,0.013787911954672723
114,-0.7746353888271826,-1.2551644692056059,0.20310288882529087,-0.3476219272277814
115,-1.1210578704161118,-0.2452666825039429,0.5395229799798148,-0.5688755057060815
116,-1.2108857372384463,-0.05639067111022251,0.18738438887117834,0.27383339210004065
117,-0.9461191034540803,0.12932859346698172,0.6248335078746641,0.26607342983826504
118,-1.3067169164832837,-1.3974379794017568,-0.015086977254327505,-0.08924053199078943
119,3.4412963128373923,0.4264723440792437,-1.6205956819772733,-0.30873770083786517
120,9.99347177707115,-0.09618842146738193,0.015672548246220774,2.7445963383411067
121,0.6948912792152198,1.9389256527894847,-2.506605483174414,-0.19059944952962785
122,6.881695452978677,-1.47568647239332,0.3461155398505318,1.7168586505336167
123,-1.5142026674988147,0.867690056151498,0.7399252965821771,0.05408199263244873
124,-0.743903364740037,0.7626534900374697,0.08021220967982737,-0.008176997679015308
125,-0.5460644693456348,-0.8992372071994443,-0.4967941520845285,-0.007860364412021106
126,-0.4818934069390957,-1.377667309332687,0.16236446830731388,-0.1446777860284186
127,-0.3256665245448432,-1.347549065979544,-0.6240095400997749,0.06264607277164126
128,2.7563831218312003,0.8744722274477456,-0.03420438072646881,-1.996849182460384
129,3.577984703531052,1.7020795767710655,1.6435125388791163,-0.36742424204248114
130,-1.606168379449051,1.8489171113993563,0.8382433048934869,0.12889599284653047
131,-0.6312183918966436,-0.39467212462478646,0.9107810700413648,-0.13313516299470174
132,-1.390522870840538,1.5080975322966093,0.7131893855894974,0.26289864389195644
133,-1.7510526820105623,0.5114573618637448,0.40945345855466964,-0.21166336901894148
134,-1.1222917628795677,-0.8148447919098973,-0.6616225955554357,0.2565361285705986
135,6.0572883605104,-0.19572850951160825,-1.5027410318594392,-0.7999400013778863
136,-0.4700148113476164,-0.7601639205688857,0.8811015258816366,0.005956688621466394
137,-1.4568110514399655,-1.3267746947688128,0.42730028242077306,-0.2497258525315595
138,-0.5885721640664323,0.4934576393590666,-1.166075524970499,0.28193116976887234
139,-0.6120202899669726,0.24797926865663755,0.8497323268725476,-0.0596084136667753
140,0.31647120214720603,0.8493865560531418,0.6576242246673532,-1.0932571885801092
141,-1.211416763753674,1.3310084364244972,0.3298080373403921,-0.37733372646946384
142,-0.6699088966158333,-0.979393717412107,-0.5671987747243532,-0.15731336081407712
143,-1.3795815507914042,0.42244340761953136,0.7049734955338717,0.17976306375604945
144,0.721902690142203,-0.21345885031256517,1.7792563167703792,1.275835448007603
145,-0.9945999121558315,0.685352667027618,0.22397135008218924,-0.28737221095945015
146,-0.35527708245942685,-1.098593957819305,0.14650724749134705,-0.0009134447829298835
147,4.4403520652427355,1.7549763590351963,0.03201399116833514,-3.254696605392193
148,1.020351113539853,-1.0296452060718781,-1.119583526151846,-0.5318328143736103
149,-0.6465762412583996,0.5714664810863053,0.24019209260050392,0.064000213188048
150,0.38587840217385755,1.0641608422019218,-0.1695183449361089,-0.9110676420213363
151,-1.0971766454554617,0.35348394174477415,0.2626780790976335,0.39705422661250883
152,-0.46537982837124414,0.1501122546911093,1.1791045741163642,0.06771417272878061
